anger	If you sit back, watch &amp; listen to every .@TheDemocrats &amp; .@DNC member, you'll quickly learn it's #Victimhood, #racism, &amp; #hatred. I'm #WOKE
anger	@RanaAyyub @rajnathsingh Oh, hidden revenge and anger...I rememberthe time,she rebutted you.
anger	Chelsea and united must be furious
anger	Some 'friends' get bitter when it seems your life is moving better than theirs.
anger	I swear to god my husband is gonna get us murdered by someone with road rage because he drives like he's in the Indy 500
anger	When did it all started? All these depression &amp; anxiety shits?All these suicide thoughts?All of these bad thoughts thts hugging me at night?
anger	@MikeAndMike @Buster_ESPN if you get time.. @Orioles buyers it sellers or what are we going to do!!?! #panic
anger	I wish EVERYONE could see how #MSNBC #CNN talked over trumps speech.  You ALL should be ashamed of the along with the sheep followers. 
anger	and i shouldve cut them off the moment i started hurting myself over them :o
anger	@LeahRemini  A 'religion' that pushes people to suicide, and punishes you for doing the right thing?? #heartbreaking
anger	I'm soooo annoyed. Wait to start my morning.
anger	if not then #teamchristine bc all tana has done is provoke her by tweeting shady shit and trying to be a hard bitch begging for a fight
anger	Perks of having that shit: I lost a friend somewhere along in the bitterness
anger	Time to #impeachtrump . He is #crazy #mentally #sick and spews #hatred . #America is in trouble with him having #access to #nuclearcodes 👎👎
anger	Had frustration dream that left me utterly f**king furious. Plus side: so angry couldn't sleep, wrote 1500 words. Minus side: still raging!
anger	@TorridFashion I love you, but between online order drama and your horrible hold music I have a bit of a shopping induced headache. #annoyed
anger	quick note about insta stories how the f do you expect me to read a paragraph of a caption in 1 second ???????????? 
joy	@KevinHearne Oh! That actually was my first guess but... I thought he was too dark for an Irish man from BCE. Thanks for clearing it up :D
joy	@MichealArroyo2 Nope, thanks though. It took me yrs to find my hubby and he's great.  He makes life great. # he really is #awesomeness
joy	'What has you smiling like that'\\n'Dominos sent me a coupon' 😬
joy	@shoe0nhead @ObscuredLeg Hi I just wanted to wish you two a happy tuesday.😊
joy	I have the best girlfriend in the world 😍 #blessed
joy	The Golden Temple is beautiful! 😍
joy	@olark @mashable Thanks @olark for being #awesome As someone who suffers from #Anxiety and migraines I always fear stigma. You give me hope.
joy	Being deeply loved by someone gives you strength, while loving someone deeply gives you courage. Lao Tzu #wedding #happy #love
joy	'your marker teacher'.i looked at him n just burst out laughing i swear these kids will never take me seriously 🤦🏻‍♀️
joy	Sometimes, you just need to eat a delicious piece of chocolate to remind yourself that there's no need to be bitter. Sweetness redeems.
joy	@HasegawaSona Big, toothy smile as she wiggles about!
joy	@jewleree @GameOfThrones Lmao night king smiles 😂
joy	I want my diamonds as bright as my future
joy	@RaymondPryce1 Yes it is happening. If u have a welding shield u can get a first hand view. 
joy	@bloggerlinds wishing you joy in your day. #joy #happiness #empowerri
joy	@ubiqsmart  looking like a good buy in price. Great platform and Dev team future looks #bright
joy	@LizYank This comparison makes me so happy. #flattered #engl678mu
joy	Time for bed in a real bed after four nights camping. #bliss
joy	That eclipse was  Angelic 🙏🏿 #blessing
joy	He has that charming smile that can really make you smile too. Believe me.
joy	Nothing makes me happier than managing my depression well.
joy	When I think about Yondu &amp; his crew, Rocket, &amp; Groot doing 700 jumps to Ego planet, I start laughing.
joy	dropped my birth control on the floor and cant find it cause it blends with the carpet 🙃 #joy
joy	#intl hey, bae @ssyhoe happy 7th month anniversary 😚💕 Ily -yours
joy	It's a wonderful thing to be able to start your day with laughter.
joy	I got a free Dr.Pepper from the vending machine #awesome
joy	Step into and own your #brilliance. #womeninbiz #womeninbusiness #successs #femaleleaders #femaleentrepeneurs
joy	I've never been so excited to start a semester!
joy	I delight
joy	It's a beautiful pout. c:
joy	I was having a #BadDay and i went on #YouTube and watched @domoandcrissy reaction to old pics. #Thanks #ladies for the #laughs
joy	#lol #funny #comedy #sarcasm me: i don't care :)\\n\\nme, one second later: *starts crying*
joy	Idk why but when I help someone,  a smile comes on my lips.\\n\\n#thatisall #ieverwant #noneeds #justyou #love #peace #smiling #faces #kindness
joy	'We can throw stones, complain about them, stumble on them, climb over them, or build with them.' — William Arthur Ward. #inspiring
joy	@mayusteapot Ok, what I'm doing is better than that 😆
joy	My @LDNOverground train is announcing absolutely everything overground station on the network #giggle
joy	dreamed that you are laughing and woke up from my sleep for the first time without a sad face , Fair enough to see you in my dream '
joy	The JJPH ADMIN SEARCH will start on Friday!!! How excited are you?
joy	@morninggloria I came for the 'damn boy' jokes but stayed because you are great at your actual job 👍🏾
joy	Today is 71117. 😀
joy	@WhiskurMew Happy birthday, beautiful! I hope today is as lovely, wonderful, and astounding as you are!! You deserve no less than that! 😊🎉🎂💞
joy	When you only meet each other once at an interview and you recognise each other on the streets 🙆 I don't even know what's your name 😂
joy	Tipoftheday:Do not be distracted by the ones who accuse you for doing what is right for His mission for you.Continue living and pleasing Him
joy	Only halfway through #madeforlove by @AlissaNutting. But it's utterly #brilliant. #Reading it has me laughing out loud.
joy	@cubewatermelon @JonKimbel It's hilarious but there are legit milkshake Duck apologizers. Yes, just the hypothetic milkshake duck.
joy	His interlocutor burst out laughing several times at his answers; and more than ever, when to the question, ‘ whether he had been cured?�
joy	@Amber02150 Good morning! Happy winter day. :)
joy	Novak is seeing those balls as melons, perfect conditions for him 😊 #Wimbledon
joy	Just received the fantastic news that our next 9 bed 'Sui Generis' HMO has full planning permission. Build to start 01 September. #excited
joy	'Sleepy' lotion by @lushcosmetics smells like if a bouquet of lavender and a bunch of toasted marshmallows had a love child. #delicious
joy	'It is not uncommon for #people to spend their whole life waiting to start living.' ~ Eckhart Tolle #happiness #live
joy	Don’t let the fear of losing be greater than the excitement of winning. ~Robert Kiyosaki\\n\\nAllOutDenimFor KISSMARC
joy	Finally finished this term's class book, Sky Hawk by @gill_lewis kids in tears and actually cheering at the end #good read
joy	@RickHoffman_ And we are all so grateful for your perseverance! Happy Anniversary twin!
joy	Movies on my to-watch list: Spider-Man Homecoming and War For The Planet of The Apes. 😍 #excited #movies
joy	@yashah07 Hahaha got the same forward !! I want to find the source and teach 🤣
joy	I'm smiling like a mf
joy	@Popstufs3 Coffee is good and view is even better 😊
joy	@ThomasSanders This was great, looking forward to next part! 😄
joy	Because of your @smile, you @make the #life more #beautiful:::::::::::::::::::::::::::::::::::::::::
joy	SOLD OUT!!!! Next batch in 3 days!!!!   
joy	Cookie ♥ Nutella, topping Kinder BuenoWhite\\n#cookie #muffin #nutella #food #delicious #foodporn #happy #dessert #chocolate #cake #junkfood
joy	@lauramuiruns @Diamond_League Loved cheering you on with my kids!!!! X
joy	@JoySparkleBS being able to sit with so much solid info while others came at her ready to kill is a true sign of strength. #inspiring
joy	I'm #happy as f*** to be accepted with my #chromesthesia by my #CBT doctress, never called 'crazy' for my #colors :-)
joy	That moment when the worry is lifted #grateful
joy	Thanks for following me on Twitter. What would you like to see? #funny #happy thefactably
joy	@duarteamanda @theseantcollins Lmao the lack of self awareness in this last tweet is genuinely awe inspiring
joy	@pepesgrandma @FreeBeacon Thanks for the early morning laughter ❤
joy	Difficulties, by bracing the mind to overcome them, assist cheerfulness, as exercise assists digestion.\\nChristian Nestell Bovee #quotes
joy	Had a different approach today in London Town. Me &amp; @SharonSAtkinson chatted. Good ol' fashioned natter #cannotbeatachat #talking #laughing
joy	@OxandCart_UK @jamieoliver I made it too  #quickandeasyfood
joy	@AKSongstress one of GH finest energetic #dancehall act #blessing in disguise 🙏 so so prolific 🙏
joy	@neobrainless So... Lots of pretty coloured blobs of sugar? I mean I'm willing to try it, I'm just not sure I understand the point of it 😅
joy	@caseydellacqua @ashbar96 Will be cheering for you both! Go @caseydellacqua and @ashbar96
joy	bathe in a pool of #stars and #sun.  Wash away assumptions and rejoin the #joyful noise of @bliss and #love.  #LoveOverHate #ResistInBeauty
joy	I'm so #glad my #baby can't hear what I'm #thinking
joy	@airish_cloudly aaww! iam sending virtual hug then, eonnie cares about you so cheer up and study well!
joy	bonless sirlion tips,mixed veggies browngravy &amp; homemade mashed potatoes #inthekitchen  #latenightmunchies #yummy #getuagirlthatcancook
joy	@DirtyDucko @funder I wish I could like this twice. #hilarious
joy	@Mywifestyles Thank you for following me. Please read my astonishing (e)book #FlightOfALifetime; you’ll be very glad you did #happy #smiles
joy	Enter this code for 10 free Lyfts PARX #Isn't it great to save money when you shop? #blissful #FREECAB
joy	We must take the #excitement of the #solareclipse to #inspire our #children to #love #Science
joy	@devbostick @daniel_henshall Where is it? :O because it's so beautiful
joy	im clapping and cheering for both teams ...
joy	Mood : Happy 🙂 #blessing
joy	@Ker_Anderson Maybe this evening if I can 😀
joy	@dom_conlon It’s amazing isn’t it. I’m a big fan of B&amp;W but the life these restorations give the photographs is awe inspiring.
joy	@addicted_spurs Cos they all have it's ok then. #great
joy	@BAEK0FF @byunglows Philippines 😃
joy	#Hope #youngins #mentalHealth balance crucial to our existence sustenance of life-not too much sad albeit we wish #happy perpetual,it's not🤣
joy	@BeautinaSuit No need to thank me.. I'm just telling it like it is 😊 Hope you have a great day too! 😃
joy	Taking time out of our busy to catch the #great #American #eclipse! It is really incredible to see even our partial view! How was your view?
joy	Will I get in trouble if @Cody_Nolove or @GordonRamsay show up at #UFC215 and I try to find them at Rogers? 😂 (under 3 weeks!!) #excitement
joy	My new favourite #film with out a shadow of a doubt it #Okja #beautifull #funny #sad #emotional #real #Netflix #MUSTWATCH #now
joy	Only I could be talking to a catfish on tinder 💁😂 glad I don't use it seriously 🤣
joy	There's much to see in this world full of glee.
joy	@_ruthharvey_ happy bday Ruth, hope you have an amazing day 💘💘x
joy	Be gracious to me O God...for my soul takes #refuge in You; in the shadow of Your wings I will take #refuge... psalm 57:1 #hope #jesus #joy
joy	SUCCESS isn't just about what you accomplish in life, it's about what you inspire others to do. #inspiration  #inspire
joy	@jonlovett All that said, you're hilarious and smart. Lovett or Leave It is brilliant. Please come do a live show in Florida!
joy	It's not always about the getting but its about the receiving of what has already been given. Receive the joy made available! #jesus 
joy	@softytwt hi bby today was okay i e-mailed design firms for my internship and now i'm nervous ;u; how's your day? :D
joy	HAPPY BIRTHDAY TO THE PANDERIFIC PANDA IK.@TheOrionSound I hope you have an amazing day Oli i love u so much and i ❤️ur vids they make me 😃
joy	thought I was a bad driver until I went to college #relieved
joy	Good times never fade away #smile
joy	You have to learn how to live life regardless of circumstances &amp; not let life leave you. \\n#purpose #Growth  #process #confident #happy #joy
joy	@wvgmltd @DalefootCompost @ThomasEtty Would you like to clean my cooker top, please??? 😉😊 #sparkling #nomess #sunglassesneeded
joy	Happy birthday to ma brother from another mother @Official1Cedi dis year More blessing #Break itz
joy	@SaikalyJihad @RimaNJEIM Best birthy day sexy Rima l'wish to you a happy life
joy	@candycmarketing What happens if you don't want to watch this 'content'? Can't vote then 😆
joy	God favors men and women who delight in being made worthy of happiness before the happiness itself.
joy	@FierzaaRBX hi fierzaa i hope you be my friend in roblox btw i love kat and username:USATylerX 😀
joy	Suddenly dreams of mine are coming true. #happy
joy	Literally work almost everyday can't wait to start my PT #blessed 🙏💙
joy	#ThingsIveLearned The wise #shepherd never trusts his flock to a #smiling wolf. #TeamFollowBack #fact #wisewords
joy	Happy Amazon Prime day to all my primers 😆
joy	@Ginoceno Great prediction bro! Nice optimism #FAKEFAN
joy	I'm doing all this to make sure you smiling down on me bro
joy	Bedtime. After a full listen of Lou Reed's album Transformer. Full albums are underrated these days. #back2back #enjoyment 💿 🎶 x
joy	@RKsAllyCat82 No, but I'm planning on it before September 😊
joy	Yesterday is gone thats an old song the new song is live 4 today and get #pizza #live #love #laugh #WednesdayWisdom #follow @THELYRICALB 🍕
joy	@tootaehyung omggg i'll be bloated then ;;-;; but it's a wonderful idea i'll start doing it tomorrow!!
joy	@doranadal @JaneForRafffa #big-smile #great post #greatRafa #loveRafa
joy	05.30 is my time......brew, toast and TV before anyone else gets up  #earlydoors #mumlife #lifewithtoddlers
joy	'Let me no longer languish in #pain, but look forward with #joy to all I have been gifted to achieve in my life.' ~ #Eleesha ღ #quote
joy	@stuael Ano man, I'm stunned! At one point our heads were gone and they were scoring at will! #relieved
joy	Just watched @JoeNBC on @colbertlateshow -- &amp; have to say... I'm in awe. What hair products is he using, @greggutfeld ?? #beautiful #jealous
