no-anger	If you build up resentment in silence are you really doing anyone any favors
anger	@jaybusbee Well, not Archie. No offense but he's kinda old.
no-anger	@JelaniFr3sh  boo. I used to live in upland... Have funnnn
no-anger	@webchickbot The portuguese national library could use it also. Right now they seem to be in a ca. 1995 web. Example http://u.nu/7y68
anger	@downeysduckling nick fury
anger	@HotpointUK 'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show. 
anger	@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!! 
no-anger	Thursdays at 6pm Vespers &amp; Meditation #prayerful #plainsong #multisensory #candles #incense #psalms #music #silence #faithful sing or listen
anger	Hey all you white people out there; are you #offended when people refer to you as a Cock Asian? #NoSeriously
anger	Dear future big brother players, just chase dick all season and you too can win 500,00 dollars and an Sti #bb18 #bitter
anger	Anger, resentment, and hatred are the destroyer of your fortune today.
no-anger	@DavidArchie if there is a tesco nearby, then go there
anger	When you've still got a whole season of Wentworth to watch and a stupid cunt in work ruins it for us 😭😭 @__KirstyGA #raging #oldcunt
anger	@Pharah_Amari [Reyes snarled in frustrated anger, steel claws flexing dangerously. But she uttered those damning words, it seems to snap --
anger	Bloody parking ticket 😒💸 
anger	How can I tell Happy Anniversary, when u are not happy.. #bitter #ampalaya #paitpaitanangpeg
anger	That feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave. #fume
no-anger	@Emmaloveshearts Gross! haha it was like the tiniest piece ever but i can taste it like i ate the whole onion eww
no-anger	@shradhac uh oh
no-anger	http://twitpic.com/4wukz - At Covershots, Kelana Jaya, for Carter &amp; Nicole's wedding
no-anger	@wizkidayo Bro u just dey burst my brain Bro I need u 2 pls end everything rift BTW u nd my hommie davido pls Bro 4 d sake of luv.
anger	Brendan Rodgers looks fuming 😭
anger	Fake people irritate me
anger	I just poured boiling water on my foot.. now my cup of tea is less enjoyable, but worse my football career is foiled.
anger	Anger that you are willing to take out on people &amp; the world in general, &amp; ALL #police, is WORST, most indefensible kind of .
anger	@F1 Why announcing so late, it will be hard to make it from Manchester and organising a day off. #sad
no-anger	@bbheaven
no-anger	@ohmyseven @valerie2776 I don't have a subject line on my phone...  just normal texts.
anger	Anger that you are willing to take out on people &amp; the world in general, &amp; ALL #police, is WORST, most indefensible kind of #anger.
no-anger	@ImpugnValkyrie *I frown and cup your cheeks in my hands after you step aside.* Angela I care about you. And I don't know how else I can -
no-anger	just bought a magazine
no-anger	@NitashaKaul @Snehakaul2Kaul so beautiful dear, thanks,everybody knows it is in benefit of India &amp; GOI has done this terror attack as before
anger	@mdivincenzo9 he's stupid, I hate him lol 
no-anger	@voyd ya I heard 7 was a giant leap in the right direction. This is a work comp though  Ill enquire!
no-anger	May the 4th be with you  #starwarsday (via @dordali)
no-anger	@HilaryJ Not sure, but I CAN tell you what happens to a pre-chilled watermelon that you leave in your car  *in TX* for a week!   NOT GOOD
no-anger	@jareason legit. Legit cruise.
no-anger	spent a few hours being a camera whore with palina
no-anger	@tyhra_renee @MzLadi_B Fa real Me n Shay been on the toilet all night Shlda knwn sumthin ws up whn they didn't crd us 4 our Scorpian bwl
no-anger	@Clubpenguinfan3 I guess that boner story isn't so funny I've had TONS of boner moments like that unfourtantly
no-anger	watching ALIAS from the beginning... approximately for the 117th time
anger	Instagram seriously sort your sh*t out. I spent ages writing that caption for you to delete it and not post it!! #fume #instagram
no-anger	@DavidWMagee ah. I lived all over the Baltimore/DC suburbs the last 5 yes then finally made it back to my home state
anger	@silverstein 13th time seeing you guys today and you cancel the meet and greet because of the storm. We're all soaked.. 😡 #dissapointed
no-anger	Vale! Vale! Sip sangria and taste tantalizing tapas @ElCidLA  's fiery flamenco nights! #MinutesFromHoM #SilverLake #LA #Flamenco
anger	@Casper10666 I assure you there is no laughter, but increasing anger at the costs, and arrogance of Westminster.
no-anger	Oh daaaaaaamn @SophiaBush! #getitgirl #girlpower  #rawr #ChicagoPD
no-anger	@LogicIsPowerful Not all of them are bad. But I support your right to offend them all.
anger	LGBTQ media should inform, inspire, entertain &amp;unite our community. It shouldn't give platform 2 those whose goal is 2 offend us 4 attention
no-anger	That is at least the 3rd time the balls been burst in our games
no-anger	Weak people revenge. Strong people forgive. Intelligent people ignore.
anger	@danbloom1 beware the fury of a weak king
no-anger	I just walked into work, all the while thinking that I was sitting in Bellagio this time Wednesday.
no-anger	@ezlisteningdisc it doesn't offend me but it's just,,, Weird.
no-anger	@TechBabe I'll put your name on the list
no-anger	@Emmaroo youre not going, are you   ?
anger	revenge
no-anger	@alievans719 I have a question for you, Ali.
no-anger	3 and a half hour more 😤 #EXO
no-anger	Google ... show me apples ... I only want to see images with green in them: http://tinyurl.com/clrbau COOL
no-anger	maps by the yeah yeah yeahs came on the radio today and i almost burst into tears
anger	@CNN thanks Hollywood, (Depp). all these climate change fanatics using private jets and gas guzzling cars are to blame for this! #outrage
no-anger	@AshOz Will try to make it there at 6:30pm
anger	@TokyoSexPolice can I get away of this wrath by reading manga instead of watching overdone anime
no-anger	@hinessight she still got it going on!
anger	@josephperson Cam is still rattled from the backlash he received when he made the black QB comment and suffered the wrath of White America.
anger	@kencurtin they might get Donal óg sure! They won't have him in cork as he's to fiery for dopey frank &amp; his cult
anger	@Argos_Online customer service is dreadful, phone bill is huge and get passed from person 2 person and keep taking money off my card #idiots
no-anger	At Halu for dinner... Second time this week!!
anger	so many 'protests for peace' going on lately but all i see is people burning down they're own cities and hometowns. Practice what u preach.
anger	These people irritate tf out of me I swear 🙄 I'm goin to sleep ✌🏾️
no-anger	A programmer’s wisdom is understanding the difference between getting program to run and having a runnable program.  #puppy
no-anger	Leveled at the half. Much better offense expected in the second half
anger	@MarkTOByrne I offered @WholeFoods @amazon @CheapAir gold or silver but they said Nah... #bitcoin #snap
anger	@jbanks88 offense can't score 3 redzone trips no points n lbs can't pull flags n i missed a flag that lead to a td dat took da league
anger	Me and these burns that I pick up off the pitches don't get on at all like 😢😢 #sting
no-anger	@narendramodi @AmitShahOffice @OfficeOfRG @arunjaitley all the politicl prties lv n care fr ppl whn in opstn.  #AmarnathTerrorAttack
anger	Fuckin hell even seeing your face makes me fume
no-anger	GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED 
no-anger	@thatissodope Errr, yes? ) Sa enrollment sasabihin naman siguro sayo.  Pero kasi andun exact price. ) 64,371 for me. shet
anger	Forever angry that gh ruined Molly and morgan's bond/friendship 
no-anger	Watching movies with my dad and talking about life
anger	-- used as a pawn in this red woman's game] For now, try not to fret and act as if nothing is amiss. This is a royal -- @TheLadyOfGlenco
no-anger	@thisisryanross Ryaaaaaaaaaaaaan  http://bit.ly/SnjEn
no-anger	Why does Candice constantly pout #GBBO 💄😒
no-anger	When you forget to mention you were bought dreamboys tickets 🙄😂 
anger	@JoyAnnReid you're right choice I had to slam him he is one ignorant man and I really resent that statement Don King is an embarrassment
no-anger	@wrecktify LOL ok we gotta get the folks from Microsoft and live360 in WA to hire me.
anger	@UnknownAndYoung — a low growl escaping him. Oh oh.
anger	Damn our offense is a mix bag of unpredictable lethal weapons I'm worried for Defense Coordinators 😁 #Chargers #Boltup #Recharged
no-anger	@krissysalisbury don't ask  Hoping that today will be an improvment on the rest of the week. Looking forward to the weekend weather!
no-anger	@mmitchelldaviss http://twitpic.com/4u5h8 - leon looks supa' fly on that mini couch
anger	@IrishTimesPol @IrishTimes Irish citizens boiling drinking water in 2016 leaves one foot firmly in the bog!
no-anger	@unfolder There's no pause button in the game of life.
no-anger	@charavel @Zyote morning guys!
no-anger	@JohnJCampbell its the wine!!
no-anger	@Piggiewhopays lmao! I can only imagine the frown across that face of yours. #Hilarity
no-anger	alright @brainerdbaptist. let's do this
no-anger	(Sam) Brown's Law: Never offend people with style when you can fake that, you have to break us in this Island.
anger	13 hour @bus rides make me #angry #sorry
no-anger	People were always afraid that stodgy squares would kill rock and roll, but the only legitimate threat was ever child choruses.
no-anger	Hi anyone there?!!!!!!!!!!!!!!
no-anger	@green_i_girl that's why you are #twitterbff
no-anger	i miss the jokes and making fun of ppl and throwing ideas for songs, movies, and shows at eachother the most.  that'll never go away...
anger	@Kruzer You're not stealing my girl, I've solo'd Crota's End flawlessly. Do not try or face the wrath of the machine 😤
no-anger	@juliaakes hahaha, perfect, my procrastination finally caught up with me so I am not part of the savage mob
anger	@iStoleFreeHugs @stephlaris lol I'm happy with my negative, realistic ass self. Sorry to offend you
anger	That way ur so angry you can literally feel ur blood boiling
no-anger	be strong, independant and practical. stop living in your world of fantasy. snap out of it. the faster u get used to the reality, the better
no-anger	#WalkingSideBySide: Great marriages built on #forgiveness &amp;truthfulness; bad marriages on #resentment, bitterness, #deceit &amp;unfaithfulness.
anger	Fucking hell. Rush for the damn train also no use. Fucking 4min wait. Still sweating.  #smrtruinslives
no-anger	@skimso freako on roidz! Hope d lifts his legs to stay out of your way while you clean.
no-anger	haizzz, hem cï¿½n ai, t? ?i ?n ?ï¿½y... ?ï¿½i b?ng quï¿½  Bibi c? nhï¿½ trï¿½i cï¿½y
anger	when everyone you know has died because of a treaty you had no involvement in drawing up, you get an enormous amount of fury
no-anger	@timewalk morning to you too joe
no-anger	Also my 80s megamix ain't so mega tonight 
no-anger	Mm, okay. Ham for you and turkey for me.' Gives his hair a ruffle before heading back in the kitchen to set out the &gt;&gt;\\n@DarkSithKenobi
no-anger	Get the feeling @Eurosport_UK and @itvcycling might be reviewing showing all stages in full. Poor @robhatchtv @nedboulting 😴😴😴 😉 #dull
anger	This is a joke @SomersetCCC #fuming
anger	What the fuck am I supposed to do with no lunch, no dinner, no money and I'm off to work #furious #hangry #day5
anger	I really wish my road rage wasn't so damn bad lmaooooo
no-anger	@amjadhussain73 @MehreenFaruqi Don't waste your time on that Muslim crap. Ups you are Arab too. 😂 😂 😂 Greatings fro Pauline Hanson. 😂 😂 😂
no-anger	Studying for my exams....boring
anger	@ggreenwald Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts. #anger
no-anger	@gregh_tdh Can you install ruby, gems and rails on keep? Please?
no-anger	@laubow_  me too!
anger	Another L on the board we just cannot match up on paper with these teams at the moment and its showing on the field. Onto Denver #revenge
anger	To'Why can't we brothers protect one another? No one's serious, and it makes me furious. Don't be misled, just think of Fred.' #mayfield
anger	@lmench i'm actually offended by it.  naming the most fattening sandwich after a man who died of coronary disease likely due to his diet?
no-anger	@RealJeffsdomain Wolfpack theme and trons and sting wore the wolf shirt
no-anger	@NiaBassett Iï¿½m good. Wanna get out of the office....
anger	@marthalyssa yep. LOL 
no-anger	@JaredLeto Jared + #snap? 💘
no-anger	I love being scandalous
anger	Howard Webb always held up as knowing the answers. No red. Sutton and Craigan raging! Hahaha
anger	Still can't log into my fucking Snapchat #Snapchat 
anger	@moocowward @mrsajhargreaves @Melly77 @GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I 🙈  #soreloser
anger	Won't be watching ESPN anymore, they took Robert Lee off because of HIS name, PC Police, what insanity! more #hatred #bigots #LeftwingNutJob
no-anger	Try Holy Cow! Serious Sauces! Use Himalayan Hot Garlic in pasta...yummy!! Introductory offer 99p in ASDA! www.holycowfc.com
anger	Thou wilt be as valiant as the wrathful dove, or most magnanimous mouse. William Shakesphere
anger	@DFSCare apparently you are to contact me. Sofas were meant to be delivered today. Old ones gone. Sitting on floor. No sofas! #fuming
anger	I haven't lost weight but I appear smaller and I'm pissed 🙄
no-anger	@janelleyo Wish we could deliver alcohol, but state law prohibits us.
anger	@tmz @HarveyLevinTMZ   Hell hath no fury like a women scorned.    It's the affair.  Not the parenting
anger	@ChurdAllan fucked my coupon that goal! 
anger	@SaraLuvvXXX : Whaaaat?!? Oh hell no. I was jealous because you got paid to fuck, but this is a whole new level.  #love #conflicted😬
anger	@SpookyHelder ...specifically are the cause of it all, and they resent being considered the enemy.
anger	@Freepenalties @TMortimerFtbl Doll is a vile creature on the touchline. Every game he has tantrums &amp; shouts at the ref. Would love to see
anger	Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice  #sadness
no-anger	@l1ght__eyes u tried boiling em takes years too
no-anger	http://tinyurl.com/cyonct vote for Rob
anger	@thedrepabon BLM was outraged by the shooting in NC the other day, turns out the guy pointed gun at police. Wait for facts before outrage
no-anger	@moniqueconheady say hi to Kimba for me
anger	'to fill his campaign bank account with tens of millions of dollars'..trump 2020 campaign to start now #sad  #bad
no-anger	@savageimiike one of my favorite songs brother, real talk. 
anger	@andrew_jrt I don't really understand the burst and semi auto version bc the damage doesn't change so those are essentially useless
no-anger	@DavidArchie  the website is http://tinyurl.com/c7yojg  idk if the place is around ur area..
anger	@CozanGaming that's what lisa asked before she started raging at me, 'can I call you?' heh
anger	Who the hell is drilling outside my house?! Literally got to sleep at half four after a busy shift and these twats have woken me up 
no-anger	@JustPyroNow are you gonna do any kind of community raids when wrath of the machine drops?
no-anger	@WerewolfSeth I wanted to see it until I saw that it was PG 13. That totally bummed me out.
no-anger	@Kailyew hahah tiff sent me that too😂
no-anger	and before i crash Grilled Chicken breast w/ reefried beans  Gnite Twitties
no-anger	Went and saw Fighting last night with the best friend. It wasn't all that great but Channing Tatum is amazing!
anger	@JohnMayer No DSM shows. #sadness
anger	@IndigoHawthorne Then u understand that rage is often not pretty, or controlled or rational - it is often visceral-not always logical.
anger	@WDA_Punisher @SgtDangerCow @Battlefield I think so too. \\nCasual audience was particularly unhappy with server admins and server rules.
no-anger	is go canuckss
no-anger	@TDsNation i watch all your videos but i like madden better!
no-anger	Going to search out areas we would like for our dream home to also home my home based business one day soon.
no-anger	@Lesdoggg take me with you!! JK. Have fun, relax, get a massage or two and chill. Don't eat the cucumbers, most places frown on that.
no-anger	SO BORED.
anger	Like if you aggravate me constantly, byeeeeeeee
anger	Eat my ass' is no longer an insult
no-anger	@LaureEve I am sitting here wrapped in a fluffy blanket, with incense burning, listening to Bon Iver and drinking mulled wine. I'm there.
no-anger	fully understands why these cats have cabin fever! Holy crap.. I really wanna be outside!!
no-anger	Awaiting reply from two projects. One cancelled.
no-anger	Wonderful day for my photo practicum of the Fotoschool. I wouldn't mind some typical Dutch clouds though
anger	Michelle, who did NOTHING is hating on Nicole's game hahaha.... #bitter #bb18
no-anger	630am meeting Olympic House #10golds24 .  #neverquit #believe #dreambig #TeamTTO #going4gold
no-anger	This makes things easier and compact and less fiery or burdened by the weight of sexuality. One releases in the transmutation
no-anger	Tonight's run.... #restless
anger	Once again the only thing on my feed is naay raging about something and my brother filling in all the gaps
anger	@jagtron1 blacks are good at provoke them selfs blaming on white when black cops shooting blacks
anger	@Sirenja_ @JaxOfBo (like, hope i didn't offend with my commentary - it wasn't what I was intending!)
no-anger	If my luck the rest of Fall goes anything like today, I think I'm going to like this season. #bestdayever #magic #work #snap
no-anger	@AaronWarner I know, but I'm on Rogers and I'm pretty sure they don't have the same agreement with Twitter.
anger	I'm nothing but a hateful and bitter fag
no-anger	Someone throw a snap dance party for LO. Rest Up big Homie 🙏🏾
anger	I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming 
no-anger	@aami1982 probably a bit short on the rude words and I bet it was on time
anger	Everton not playing and fume on here have day off
anger	Scored madden 13 on vita for $20AU today.  Bloke didn't know what he had. I'd have happily paid $70 🤑 my only ever bargain! #bargain #vit
no-anger	@issacfourth haha dork .. That sounds so yummy .. Share!
no-anger	Headed back to Pulaski
no-anger	There is one million people @ the DMV today.....
no-anger	in santa clara a long way from hoe, well not that far. it sure seems like it.
anger	It's the most magical time of the year......Xmas party announced and the #outrage commences. Gotta love Silicon Valley millennials.
no-anger	@LoyalLadyMalfoy &lt;• change them himself. He follows behind with a scowl pinching his lips and takes the sheets to his room. 'So who is •&gt;
anger	@Andy1129298 @hopheaddarrell fingers of fury!
no-anger	Hello Everybody   'Tis a cloudy day here in Amanzimtoti today.
no-anger	Undifferentiated otherwise patent closest patron braininess ideas that incense the offensive lineman: wHYaNEWG
anger	@freemanstanzan2 you're a cowan... that means you're a slimebag. I wouldn't trust you as far as I could throw you. #arsehole @StuartHarker1
no-anger	I'm not sure if burning and looting really can positively impact a community
no-anger	ethan was with someone in the car when he did his revenge on grayson
anger	ramos does what he does best burning haters with his head
no-anger	@LiquidToffee No plans tonight? .............
no-anger	Filling out paperwork.
anger	#TheWordOfGOD #taught, #preached #correctly will #ComfortTheAfflicted &amp; #AfflictTheComfortable; it will #offend &amp; #TellTheTruth #AboutSin!
anger	@Remedy0_ switch host no bullet rage.
no-anger	rose incense are the best thing I've ever bought
no-anger	@jaymeallover Sry I missed your calls. I fell asleep out of boredom. Colorado Sunrise was enjoyable though.  I actually could hear it. xD
no-anger	I don't get it, I was feeling fine yesterday. and now im a ball of sickness ! i hate the flu,
anger	I almost feel offended that she thinks that's a big deal. She's knows I'll literally do anything for her or Kai.
no-anger	Way towards be prominent if your exasperate is peaked?: TGMbNqUEe
anger	@maidinaustralia D: That's horrid. *hugs*
anger	How hard is it to get in touch with @bt_uk! One simple question I can't find answer to on website and 1 hour waiting for online chat #rage
anger	@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid  #hypocrisy
no-anger	Tonight's #DragRace #AllStars2 episode GAVE ME LIFE! Yaassss queens! #teamalaska #teamkatya  #bwahaha
anger	When you've still got a whole season of Wentworth to watch and a stupid cunt in work ruins it for us 😭😭 @__KirstyGA  #oldcunt
anger	As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just 
anger	I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene  #fuck #die #hatered
anger	Some 'friends' get bitter when it seems your life is moving better than theirs.
no-anger	@rachelkennedy84 @callummay @Ned_Donovan @JeyyLowe @jimwaterson @dats Can it do the bell ringing and incense at consecration?
no-anger	I've got to catch the bus to work
no-anger	@ben_stiller Morning!!!  Won't mind to meet you in real life  Hope you'll like me too
anger	@RelUnrelated While I do not see Sailer Mars being a raging liberal, I doubt that she would say such a thing.
no-anger	Yeah Yeah Yeahs - Softshock
no-anger	HII!! Thatsï¿½meE!! I woke up and I am goinG to SchooL... Why me??
anger	I love when people say they aren't racist right before they say some racist shit... Not how that works... #fuming
anger	@BosNaud so scared to ruffle feathers, he resorted to writing in cryptic code. #UncleCamsCabin
anger	@judy_that Im honestly offended
anger	@JoeShennan Meanwhile @JoshuaMurrayBM and I are getting a 7.40am train. I hope you really, really enjoy that hotel, Shennan. #fuming
anger	@Lowetide there is no room for jokes in hockey! This is a serious business where we made up teams to fill out the tournament! #outrage
no-anger	@TheBetterSexDoc nice quote as always!
anger	A little nose irritation and a little more chills on my body. I'm so not into flu, into flu, into flu #FallSongs
anger	Great...So I got up at 5am only to discover that my Amazon Prime Day deal was $30 more than the regular price. 😡
no-anger	Well hello twitters
no-anger	@southbel took my computer in for a new dvd drive &amp; screen wouldn't come back on  Had to order new computer &amp; wait...
anger	Constantly fucking boiling and it's not ok
anger	@EASPORTS_MUT fix this home/away deptch chart invalid glitch. I have to close madden and re-open it everytime this happens
no-anger	is home
anger	@1720maryknoll I was #fuming Kenny.
anger	@StrangeFacesLA why doesn't this account follow me #offended
no-anger	finally got to see you
no-anger	@LittlestarRed SIGH  How are you?
anger	Glad I didn't watch smackdown because I can't see my men @JasonJordanJJ @WWEGable lose. #sohurt #revenge
anger	Get to work and there's a fire drill. #fire  #outthere #inthedark
anger	I was going to say that Rooney is a shadow of his former self but I don't want to offend any shadows. #NTFCvMUFC
anger	if you wake up somewhere else...you will know some #arsehole has pressed a button ;)
anger	@ParkerMolloy @KFILE Very misleading heading. Not to mention an agenda driven article. 
no-anger	@AshleyEmrick Whatever floats your incense boat.
no-anger	Flat is sparkling clean, now that's team work  on way to pick up food for 6!
anger	Making my buddy cry !! Bitch wait for revenge 🤗👌🏻
no-anger	Glad I didn't watch smackdown because I can't see my men @JasonJordanJJ @WWEGable lose. #sohurt 
anger	@Zineeta_R @RusEmbUSA @mfa_russia The hatred and fear many russians have for anything non-russian is just sad.
anger	At work yesterday some old cunt couple told me their coffees were cold and wanted a refund so i put my finger in it front of them angrily
anger	@jamiesmart Huh! It's always my fault isn't it &gt;:( #huff #sulk
anger	@bt_uk why does tracking show my equipment delivered, when it wasn't? Why is my service suddenly delayed? We've already 3 weeks. #fuming
no-anger	Mmmmmmmm... ? it in the morning
no-anger	@wesrucker247 sounds like a good game plan for our offense....
anger	He who is affected by an insult is infected by it.
no-anger	Should be moving in to my apartment but 14 mile bike ride and ice cream instead
no-anger	And this picture of her with Zack from Saved By The Bell  http://twitpic.com/669lg
no-anger	@photojunkie #avatarcamp photos, perhaps?  lol (just itching to see them!)
no-anger	left my phone at home and wont get it back till 4am. dont call me!!
no-anger	@BitchestheCat Look at those teef! #growl
anger	@Mick727XD I know your furious, i am too, but just stop fucking moaning. We didn't win until the 7th game last season and where we finished.
anger	@bt_uk broadband is shocking regretting signing up now  #shouldofgonewithvirgin
no-anger	@JankHambrams You sound like my husband @Enistachia ... he makes hotter and hotter sauce - the fiery torment brings him mouth-joy! 🔥
anger	Finally uploaded the file I needed to the university server's drop box. It took like half an hour and a lot of cursing and anger on my part
anger	as someone that's struggled w EDs since i was 7y/o, i resent everyone who's making a spectacle of a certain youtuber who has severe anorexia
no-anger	@AChubbyPanda *He would growl softly and licks his lips.* 'if I need to prove myself, I think we might need to go somewhere private.'
no-anger	@thatradiogeek That is a tremendous thing to wake up to and read, man. Glad to hear it, as we need WAY more people helping with this.
anger	@oreillyfactor why dont #blm #thugs want #justice when its black on black #gang crime? They only #rage and cry #racism when its a #cop
no-anger	no offense but could troye start dming people so i can feel like less of an idiot when i dm him thanks
anger	I screened my own snap what kind of narcissistic ass would smh
anger	@SopanDeb @johnrobertsFox @azizansari Let's not stereotype all South Asians as relentless beat reporters.
anger	@robert7019 @itzamadhouse @skyler12388\\r\\ralso celebrate THEIR belief that Jesus is alive in hell, boiling in a pot of shit (actual shit)
no-anger	His interlocutor burst out laughing several times at his answers; and more than ever, when to the question, ‘ whether he had been cured?�
anger	Every day I think my #house 🏡 is #burning 🔥 but it's always just my neighbor burning their #toast! 😷😡🍞
anger	Someone's nicked my lunch out the fridge at work!! Roast dinner as well! #fuming
anger	How on earth can the projection of all that is good and happy and true in my soul be a poisonous fucking snake? #patronus #adder 
no-anger	@tommk tell your friends to tie you to the railing. I expect a tweet tomorrow about headaches and feeling tired
anger	How was Natalie one of the top three favorites?! #toofaced and #bitter 🙄
anger	@angrydwarf9 @carolinesandall It ruins my frigging night each night at 9pm. Mrs loves it, i've been early to bed for a month. #dreadful
no-anger	Download movie  Notorious http://tinyurl.com/d2u4gs cool #movie
anger	@EE your website is making me feel violent rage and your upgrade options aren't helping either. #Aaaaarrrrgghhh #iwanttocancel 
no-anger	@morningsteppa  yeah, big chill here too good foods, good music, great weather!  have a cool day Bro!
anger	@Ben_Ripley42 I dont know but you seem to have annoyed her 😄
anger	Chris ate all my mac n cheese so imma eat all his taffy 
no-anger	So great havin @SamGowland123 back on our screens 😁😁 and fingers crossed @MikeThalassitis goes for Georgia 🤞😂 #revenge #loveisland
anger	@SusanHensThe shameful display I watched today has left me reeling with so much anger dt I feel like exploding, those clowns should watch it
no-anger	@urbanfrolicker I'm going to Cali in like two weeks! But it's nor cal
anger	Hell hath no fury like a bureaucrat scorned. ― Milton Friedman
anger	@BIGGKATZ BUT arms (focused rage) is overpowered, it will be getting nerfed. It'll still be stronger than fury though
no-anger	YAWN! Ow, caught a cramp  maybe I should take a nap
anger	@Claymakerbigsi @toghar11 @scott_mulligan_ @BoxingFanatic_ Fucker blocked me 2 years ago over a question lol - proper holds a grudge old Joe
anger	Why a puerto Rican with Taino hair and a black nose gotta ruffle your targeted feathers?
anger	@Daniel_Sankey @hayleyp79 Haha.... Actually, after the Doggies I'm barracking for Anyone But GWS! 
anger	@Lowetide there is no room for jokes in hockey! This is a serious business where we made up teams to fill out the tournament! 
no-anger	@XarkGirl pooof .nirvana. Did that work?  http://myloc.me/tDl
no-anger	@DMAnthonyJoseph @TheClumpany No grudge. Only truth in abundance.
anger	When someone rudely says all women should have long hair and your inner feminist tries not to rage
