joy	Thank you @RachelPlatten for teaching me how to live again. It's been so long since &amp; this ride is about to be exhilarating. I just know it
joy	@Singaholic121 Good morning, love! Happy first day of fall. Let's make some awesome #autumnmemories #annabailey #laughter #smile
joy	Having a blast playing games and hearing testimonies at Pastor Jeremy's house #fellowship #food #laughter #praise #gospel #coffey1617
joy	Be the reason someone smiles today #smile #happiness
joy	Watch this amazing live.ly broadcast by @thebrandonrobert #lively #musically
no-joy	A #smile can mean a thousand words, but it can also hide a thousand #problems. #Fact #TeamFollowBack
no-joy	It is too fucking bright &amp; too fucking hot outside
no-joy	@xvikki Yes it does
joy	Omg. You've got to watch the new series 'This is Us'.....wow. Best tv show I've seen in a long time.\\n #tears  #moretears
no-joy	Take my kindness for weakness when you acting silly keeping it 100 ain't your forté #breezy #ChrisBrown #TeamBreezy
joy	bathe in a pool of #stars and #sun.  Wash away assumptions and rejoin the #joyful noise of @bliss and #love.  #LoveOverHate #ResistInBeauty
no-joy	@allcash4homes me too
no-joy	@CNN &amp; @donlemon must be rejoicing ovet #Charlotte protests. \\n#NorthCarolina
joy	The best thing about cooking with eggs is that even if your original idea doesn't work, you've still got scrambled eggs! #optimism
joy	@INCIndia Oh please! INC talking about looting! I'm not saying #BJP is pure but this is such a #hilarious #irony! @BJP4India is def better!
joy	Watch this amazing live.ly broadcast by @izzybuzy365  #musically
no-joy	happy mother's day
no-joy	Starting class. Today we start MediSoft.
no-joy	Failure is a part of success. You can't experience the joy of success with also experiencing failure. #bethehero #success #failure #joy
joy	Yesterday is history, tomorrow is amystery, and today is a gift; that's why they call it the present #livelife #humbleness  #live
joy	Happy birthday to ma brother from another mother @Official1Cedi dis year More blessing #Break itz
joy	@carysmithwriter @Maria_Savva @RealRockAndRoll We're the least known band in the World, but so glad you asked #muchlove #hilarious
no-joy	Successful people always have two things on their lips #silence nd #smile smile to avoid problems nd silence to avoid the problems too
joy	Accept the challenges, So that you may feel the exhilaration of victory.\\n\\nTOMIHO IpaglabanMo TapingDay2
no-joy	is new to twitter and has no friends here... or should i say followers?
joy	God favors men and women who delight in being made worthy of happiness before the happiness itself.
no-joy	.@POTUS Obama describes his temperament as 'steady &amp; on the buoyant side.'
no-joy	phones about to die  ttfn!
joy	5 person of renown cheerful expectation solutions-pleasure principle back: HsNHZMJSc
no-joy	lol! no mention of pak PM or even his speech on any international news channel and pakis are rejoicing as if the world stands with them
joy	@safaridjh but it's so aesthetically pleasing omg
joy	some say my lover is a pale green light\\nhe hovers high where the moon shines bright
joy	@grahnort wonderful experience watching you yesterday at. @BBCLetItShine thankyou for the #laughter
no-joy	Quinn's short hair makes me sad. 
no-joy	A not very young man compiled info on a smiling baby then a mattress created new evil.
joy	@tootaehyung omggg i'll be bloated then ;;-;; but it's a wonderful idea i'll start doing it tomorrow!!
no-joy	I am soooo saying this phrase now &quot;Stop be so false&quot; thanks to some @aliciaway &quot;hater&quot;/yoda person!  Goodnight and stop be so false!!
joy	@kwelbyroberts they will come and you will rejoice at their arrival.
no-joy	@invalid_reality morning trish, have fun today
no-joy	@sergio_mg03 idkkkk I haven't planned anything.. Work LOL
joy	Good #CX most often doesn't require all that much. #smile, #care, #relate and be #helpful. Thanks, Lakis Court Hotel in #cyprus
no-joy	thanks do the invite though
no-joy	@EricMillegan 0k...enjoy Dora the Explorer..  greetings to your niece!!
no-joy	@heartstarbolt I could get away with it. dare me? I'll go buy it tomorrow
no-joy	&amp; as much as I hate for a dude to cheat, women forego pleasing their man, they get lazy &amp; men get lazy &amp; then it's just pointless
no-joy	when can i ever do a barre chord???
joy	Watch this amazing live.ly broadcast by @evanhufferd  #musically
no-joy	Going to search out areas we would like for our dream home to also home my home based business one day soon.
no-joy	I wish I could just go for a drive..or a movie or the store..I just wanna be alone
joy	tfw you're en-route to your future :) !! @HUCJIR i'm coming for ya! #openhouse #futurecantor  #NYCletsgo
no-joy	@popstop yeahhhh!
joy	It's not that the man did not know how to juggle, he just didn't have the balls to do it. \\n#funny #pun #punny #lol #hilarious
no-joy	Dang Im going to be in the Philippines when the new Transformers movie comes out... but honestly Im not too upset.
no-joy	@Umi_and_Alter oh, really i must of missed that post
joy	@ATrumping hahahahahaha!! Oh gosh. You are hilarious. A black man trying to keep racism alive. Get out of here man.
joy	Having a blast playing games and hearing testimonies at Pastor Jeremy's house #fellowship #food  #praise #gospel #coffey1617
joy	Wishing a very Happy Birthday to our awesome dancer, Ruthann!!! We hope your day is magical! #bday #happy #eatcake
joy	I am a simple human being who just really loves @aliciakeys like truly, madly, deeply rejoicing in her existence, class and queendom
joy	Kinda wished I watched mischievous kiss before playful kiss
no-joy	@camilleisleta My wand? It's a black hawthorn wand with a core of kraken heartstrings.  You?
no-joy	@tommcfly @dougiemcfly broken little toe? vai the doctor! Hoje vocï¿½ vai na 89FM, quero vï¿½-lo atravï¿½s da Internet. got to see it
joy	Forgot to thank @_JusDee_ and @djolder for sharing @therealpeela's day-making #happy video.
joy	I envy the relentless, your cheerful smile aimed at the pouring rain, your positive attitude is an art you have continually mastered.
joy	I'm so excited to see Nat tonight 😍😍.. And how happy and cheery she is! &amp; then I'm even more excited for her to get on social media 😍 #BB18
joy	A 'non-permissive environment' is also called a 'battleground' - #MilSpeak #hilarious
no-joy	#thingsmummysaid...rollercoasters are only multi-storey car parks without walls.
no-joy	No, just tweet pictures of four fictional characters who describe you. One should be an animated character. @sunshinessp411
joy	@AphoticSanguine —but be a little playful. \\n\\nHe hesitantly pulls away, just enough so he could get words out, lips brushing against—
joy	#intl hey, bae @ssyhoe happy 7th month anniversary 😚💕 Ily -yours
joy	Old saying 'A #smile shared is one gained for another day' @YEGlifer @Scott_McKeen
joy	@OxandCart_UK @jamieoliver I made it too  #quickandeasyfood
joy	@Geminiak @LondonNPC you're welcome! #wordgeek \\nAlso, good to put a face to the twitter feed, even if it was only a cheery hello! 😀
no-joy	If yiu don't respond .o an email within 7 days, you willxbe killed by an animated gif of the girl froa The Ri.g.
joy	I would like to congratulate the people of Saudi Arabia a happy and a joyous national day. May you all have a great time! #اليوم_الوطني
joy	Literally dying &amp; living at the same time as I catch up on @adrian_ver 's twitter. If you aren't following him your life is BASIC. #hilarity
joy	- the joyous occasion of laughing at the ostentatious display of disrespect. Bruce just scoffed at the entire scene. This wasn't Batman’s -
no-joy	@podipada Munch away, my dear Watson, Munch away
no-joy	A #smile doesn't always mean a person is #happy . Sometimes it simply means they are #strong enough to face their own #problems .
no-joy	I kinda like not having a car but there have been situations lately where I have been prevented from participating due to my carlessness.
no-joy	@pennydog seen him! he's beautiful
joy	The object of literature is to make man a wiser and happier being. The poet makes us happy because he tells us how we may become so.
no-joy	TGIF!! But I have so much work to do this weekend
joy	@sportinglifecan I keep a down vest or sweater in my pack year round! Helps on chilly mornings or breezy mountain tops! #mysportinglife
joy	TheNiceBot: melbjs ;) Here is a smile and a wink from across the web. #TheNiceBot
joy	Thinking about trying some comedy on youtube. Always been fond of it. Time to nut up. #laughter #comedy #maybeoneday #hopefullyfunny #LOL
joy	Rojo is so bad it's hilarious.
joy	Thanks for making our Mass with Fr. Vallely respectful, meaningful, and joyful @ACSSCrusader @AssumptionHCDSB ! #SeeWithEyesOfMercy
joy	Lunatic Asylum: The place where optimism most flourishes.
no-joy	ninaturner: Mine too. With what is happening in country, I needed this moment of levity bernblade LisaVikingstad
joy	When you only meet each other once at an interview and you recognise each other on the streets 🙆 I don't even know what's your name 😂
joy	[Moment of levity on the B41] Baby: I want ISIS! Give me ISIS!\\nMom: Shh!\\nBaby: I want ISIS!\\nWest Indian woman: She wants what?\\nMom: *Ices*.
no-joy	Brownie sundaes at Five and Dumpster. Blood Bros on iTunes. Palm Reader was closed  Fun at the 371 anyway.
no-joy	Change of plans. I am staying in Brandon.  No Papaya Salad for me.
joy	And the weather so breezy, man why can't life always be this easy
no-joy	@jspatton: sorry forgot that
no-joy	@torbalan I still have some shred of optimism. It's rapidly disappearing however...
joy	Watch this amazing live.ly broadcast by @matt.boss  #musicallyjh
no-joy	I meet new people and I had to grow up with the reality that people can be desgusting and fake and so I lost my cheerfulness and started to
no-joy	@AshleighGrace93 morning ashleighhh  x
no-joy	@BrightPigSEO @BrightPigSEO we provide dignified and professional funerals at prices families can afford #satisfied clients #bright pig
no-joy	Being playful as shit😤
no-joy	Unixware skydrive-cokie hearty exactment blame online: HEpHXhO
no-joy	@wenniss are you cheering for team Sweden today or team North American?
no-joy	“#Woe unto #you that are #full! for ye shall #hunger. #Woe unto you that #laugh now! for ye shall #mourn and #weep.”\\nLuke 6:25
no-joy	All the fans wanted Man Utd at home in the next round...\\nAre you cheering for Northampton or Man Utd right now?\\n#lufc
no-joy	Toy Story 3 trailer premiered with Up. I need my computer back.
no-joy	@mic_dee yeah, i bought some when I was making those crispy waffles
no-joy	On the way to santa monica
no-joy	It feels like it should be a Bank Holiday weekend!  I bet it is in France, they're always on holiday...
no-joy	Good Master Vernon, welcome, nephews, from Bellario :\\nThere is my lord, that thou interrupt'st our merriment.
no-joy	@PorkChopJones Sorry   move back?
joy	— to reveal a broad smile. \\n\\n'Yeah, it's nice.' \\n\\nPursing his lips, he stifled his joyous expression in order —\\n\\n[@AVIATAUBE].
joy	I am always ready to #smile.
joy	I'm Black, 43. I read books, p/u my kids from school....'My prayer is that u wl lv a long, fulfilling, joyous, peaceful, GOD-pleasing life!
joy	Each day is what you make of it! #goals #challenges #business #goals   #success #photographer #photography #ThursdayThoughts
joy	Sioux Valley wins home competitive #cheer invite with a score of 158. ...Dell Rapids second at 138
joy	@reinervshunter you got this💙 #staystrong  #yourebeautiful
joy	@SQLBek My liver is elated that isn't us
no-joy	I truly believe in my heart right now that Satan is rejoicing because we are all against one another
joy	Well stock finished &amp; listed, living room moved around, new editing done &amp; fitted in a visit to the in-laws. #productivityatitsfinest 
joy	@ErinAndrews I ❤️you on DWTS You make my night every show! 😘 #hilarious
joy	Use your smile to change the world. Don't let the world change your smile.' #quote #actorslife  #love #hardworkpaysoff #fun
joy	Tonight my top delight was a Skein of Geese flying about 1 foot above me as I swam in #Windermere. Breeze dropped &amp; it became like glass.
joy	@RayGemini I've got 8 coming back this week. It's so joyous isn't it haha
no-joy	cluck cluck cluck, wolf wolf wolf , chirp chirp chirp is all I ever hear.
joy	This night is sparkling don't you let it go,\\nI'm wonder struck,\\nBlushing on the way home.'
joy	it was both lively &amp; lovely @crumblepie15 @buryprofs @DittoBistro #BuffnPolish
no-joy	@TheDemocrats dilemma, blaiming everything on the Bushes, but acting gleeful over their endorsement. #Election2016 #Trump
no-joy	@Ihnatko Huh. I'll have to try that (for no other reason then just to try it
joy	Did u laugh today? Laugh hard? I hope so..we NEED laughter now. #smile #love
no-joy	Some People hate nothing more than a happy confident person. Never mind #happy #confident
no-joy	@heresmyhello92 I don't think it was either. But I can't remember it.
no-joy	Not by wrath does one kill, but by laughter.  Friedrich Nietzsche #friedrichnietzsche
joy	Watch this amazing live.ly broadcast by @maisiev  #musically
no-joy	@misterperturbed You saw that fraktastic zoidberg painting that was tweeted around last week or so, didn't you?
no-joy	@ThaEntertainer The Hills- go LC
no-joy	Remember when Joe and Quinn had a thing on glee
joy	@mrfisher81 Just my attempt at levity 😉
no-joy	This is kind of fucked up, but my brother is about to join the police academy....and I'm not happy about. And I'm not the only one.
joy	@KylieSpearsXo Happy birthday to you #beautiful Kylie! 🤗😙❤🎁🎂🥂
joy	Knowing how to cook is invaluable, what's even better is that even in a 400 sq ft place, I have wide and hearty homestyle egg noodles.
joy	I'm still laughing 'Bitch took my pillow' line  #kurt
no-joy	@ddlovato Since obviously living in Alaska, only a few radio stations we get here.
joy	@DorH84607784 Oh FANTASTIC, I bet it was super exhilarating  🤗😍
joy	@Johncrookshanks 'Elizabeth Smith!' She said with a cheery smile 'Pleasure to meet you, sir! Where have you travelled from?'
joy	@ContourCosmetic well done ladies! A great award for an amazing team. A delight to present the award to you.
joy	Omgsh Alexis is sooooo freaking funny on #BachelorInParadise 😂 That pizza segment! Plus I love her and Jazzy's friendship! 
no-joy	@SheriRocks Aww   I know, we used to chat but you became too cool for me ;)
no-joy	made a little cover for my iphone.  the birds aren't upside down on the back  http://twitpic.com/67tp9 &amp; http://twitpic.com/67to5
no-joy	I envy ice, at least if you give it warmth it melts #TaylorLautner #Twilight  #quote
joy	Bunk ur class📚 at least once in your life time cuz later when u look back good marks will not make u happy but memories😊 will'    -APJ
joy	Watch this amazing live.ly broadcast by @rosannahill  #musically
no-joy	@LisaTalkingTots sorry to hear your news
no-joy	@alphavenger all chuck seasons, she had that one bright spot with dan, where she was allowed to be smart and kind //and// fashionable
joy	promise of restoration to the nation of israel...'everywhere you look blessing '..barns/wine overflow.Everything beautiful  #do_u_see
no-joy	We have all been there, and wished we didn't. 25 #hilarious #AutoCorrect Fails
joy	Be content .... Life is too short. #smiling
joy	@BertGatti not had much to cheer about you see 😜😂😂
joy	@eleanor_binks at least Blake lively and Ryan Reynolds are still together, God bless what a beaut couple
joy	#FF @ManihaAamir @adrence Keep on #smiling … !
joy	Watch this amazing live.ly broadcast by @brooks_swaggysquad #lively #musically
no-joy	we're one, but we're not the same, we get to carry each other
joy	Did u laugh today? Laugh hard? I hope so..we NEED laughter now.  #love
no-joy	... that's all
no-joy	...at your age, the heyday in the blood is tame...' @TheArtofCharm #shakespeareaninsults #hamlet #elizabethan #williamshakespeare
no-joy	You head north and arrive at a breezy cave. It smells sweet. You glance at your watch; you're running 15 minutes late.
no-joy	@rumoko Tracky Daks are one of the only good things about the weather getting colder. That and porridge. I just did both
no-joy	Pre-game nerves have settled in 😱 i'l be #cheering from home guys 🔴⚪️🙌🏻🏉 #AFLCatsSwans #ProudlySydney #goswans @sydneyswans @SwansSupport
joy	Eve, Izzy, and Paige cheerfully sing songs together.
no-joy	When ya'll talkin about you know who I don't know who ya'll talkin bout, I'm on the new shit....chuckin up ma deuces......🔥🔥 #kanye 
joy	Omg I'm outside making beats with garageband and some little birds  decided to chirp along （≧∇≦）
no-joy	@ItalyJames wutz good, i sent u that emai again, get at me girl  614 638 0255
joy	@tomlinmayniac starting my new challenge ! A glee poll every day !
no-joy	whaaay, first day on my own tomorrow. this should go well
joy	Headed to Montalvo w/@jaxster3—bring on the #mirth, bitches!\\nd(-_-)b\\n@Nick_Offerman\\n@MeganOMullally\\n#SummerOf69Tour2016
joy	The best part of this day, Jesus, is to snuggle up in your embrace...to rest in your arms and know you love me...💙❤ #sweetEmbrace #delight
no-joy	Wonderful day for my photo practicum of the Fotoschool. I wouldn't mind some typical Dutch clouds though
joy	@HasegawaSona Big, toothy smile as she wiggles about!
no-joy	@juliaakes hahaha, perfect, my procrastination finally caught up with me so I am not part of the savage mob
no-joy	How's it possible to go from cheery earlier to the worst mood possible now🙄
joy	18' \\nMichael Carrick as struck the back of the net much to the delight of under pressure man u fanz and MOU...
no-joy	@artinvest i hope to, no promises  they all my kids and the dog at the moment, a couple of flowers too
joy	I think what 2016 to really needs to round it out is a @cthulhu4america vs @smod2016 twitter debate. End on something joyful, ya know?.
joy	Miss my lil caramel delight 💓
no-joy	Some vile piece of scum rejoicing in the fact that you have dead children is inhuman and to say it to me is worse still. I hope karma knocks
joy	It's not that the man did not know how to juggle, he just didn't have the balls to do it.\\n#funny #pun #lol #hilarious #punny
joy	@wvgmltd @DalefootCompost @ThomasEtty Would you like to clean my cooker top, please??? 😉😊 #sparkling #nomess #sunglassesneeded
joy	15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga  #stretch
no-joy	@VogueChic http://tinyurl.com/64ozr7 :: from Ate Kaila Ocampo  of the.rainbowholic.me&amp;&amp;eerie-silence.net
no-joy	just bought a magazine
no-joy	Riggs dumb ass hell lolol  #LethalWeapon
no-joy	@EssinEm ohh no the poor cupcake  #wave @TLGame
no-joy	@nambucom I'm waiting for it so I can get back to Nambu which stopped working on 10.5.7  (for me)
no-joy	@inyiyruma You're welcome
no-joy	getting my morning coffee then heading to class
joy	@PersephoneOD Her cheerful voice echoed through the grand, familiar home, a smile blossoming on my rosy brims, 'Mom.' I reciprocated the --
joy	Skiving #Freshers2016 for a me day! #nails #sunbeds and #gym 😉💜👑 #priorities #student #studentnurse #pampered 
no-joy	And i ain't happy go lucky, its just today... The world don't feel ugly
joy	@itsyourgirl_Z happy birthday :) have a blessed day love from Toronto :) #bday #smile
no-joy	@Somong_MGMT We need 2 bust up the elites in DC, we need jobs 4 all, we need to clean up the blithe in inner Cities, rebuild housing...cont2
joy	@aradsliff don't know I'm from nj we are the worst on purpose. #laughter
no-joy	every time a new Anthony Weiner revelation breaks, Bill Clinton says a prayer of thanks that texting/DMing didn't exist in his heyday.
joy	@FilthyFrank My first time watching your vids and i died of laughter. Keep this up dude
joy	Watch this amazing live.ly broadcast by @its.finfin #lively #musically
joy	@LoisJoanneLane Wagging his tail at the praise, he paused, tilting his head as she took the frisbee from him, letting out a playful -
no-joy	Symmetry is Key, everything must be aesthetically pleasing as possible, that is why I hold you twin pistols. #DeathTheKid #Bot
joy	@Steadi_Lady You're eating skin that could have been sent to a tannery for leather processing. 😄
joy	Ive learnt that a #smile and good #morning goes a long way, and saying #thankyou goes even further.  #quote #retweet #inspire
joy	@matildaswish it's great to see Matilda so happy in her new chair it will provide her with access to lots of new experiences. #smiling
no-joy	@Mira_Brody What is BF ? Is it a glue ?
joy	@steenfox I'm feeling the exact same way. Also I read this in Akon's voice, it provided me with a hearty chuckle
joy	It is not joy that makes us #grateful . It is #gratitude that makes us #joyful .\\n - David Rast
no-joy	@LizzieGrubman have a great time in the Hamptons. Hope it's for some relaxation, not for work
joy	When we give cheerfully and accept gratefully, everyone is blessed.\\n»Maya Angelou\\n\\n@DrMayaAngelou #RIP #MayaAngelou
joy	.@Harry_Styles I hope you never go a day without something to make you smile. You deserve all good things. Please follow me?\\n❤️💛💚💙💜\\n311,553
no-joy	@PaulaAbdul ahh naa i dont like rain  nm really friend is comin over then goin 2 my grans
no-joy	@Maxsterism naisee. is it bad that i can see lens flares all arond me while listening to it? XD cant really catch what they're saying tho
joy	Food that gets delivered 😍🙌🏻  
joy	#Appreciate what you have &amp; enjoy your life. \\nUse your #smile 😃 to help others use theirs. ☺️
no-joy	Do not #educate your child to be #rich, educate them to be #happy. So when they grow up, they'll know the #value of things, not the price.
joy	I could not be happier with my life right now 😊
no-joy	@jbgreece yeh  A little.. How are you ?
no-joy	@BreezyWeekes hey breezy, you wanna give me some of that coffee you posted on your snap?? please
no-joy	@Muzzzza rat run steve irwin way to avoid long delays on bruce highway
no-joy	@mom2twnsn2000  you should enter the giveaway then!!!! who couldn't use $25...I know I could
no-joy	@laubow_  me too!
joy	@KermodeMovie I shall be mooning him cheerfully when he arrives. Although he probably won't be president by then...
joy	light shining thru a clear sparkling stream of piss ,is a sight women will never know of(also tells tht system ure system is healthy)
joy	I delight
joy	@dressenn @amerson6562 @RosaTrunk @iam_spl_ @michaelk487 @Silau25 \\nGA🙋 Have a joyful day
joy	Always be full of joy in the Lord, I say it again- rejoice. Philippians 4:4
joy	@Popstufs3 Coffee is good and view is even better 😊
no-joy	ATL to NJ....almost home
joy	#smile every morning to a positive head start with your #clients relations
joy	@neobrainless So... Lots of pretty coloured blobs of sugar? I mean I'm willing to try it, I'm just not sure I understand the point of it 😅
no-joy	@TheBetterSexDoc nice quote as always!
no-joy	@julierockaholic STEPHEN KING FO SHO
no-joy	@Bkk_Saluja but i think the choco diet is worse  cuz every time ur hungry ur only allowed to eat a tiiiny piece of chocolate D:
no-joy	Her charm is liveliness but this is also her weakness.
no-joy	They'll love you but hate you cause they can't be you ... #smile
no-joy	@TechBabe I'll put your name on the list
joy	It's not that the man did not know how to juggle, he just didn't have the balls to do it.\\n #funny #pun #lol  #punny
no-joy	Try Holy Cow! Serious Sauces! Use Himalayan Hot Garlic in pasta...yummy!! Introductory offer 99p in ASDA! www.holycowfc.com
joy	His interlocutor burst out laughing several times at his answers; and more than ever, when to the question, ‘ whether he had been cured?�
no-joy	@veryeloise your gunna make me cry, I need a glee day
no-joy	BGT TOURRR 18THH JUNEE  &lt;3 2ND ROWWW  GEORGE SAMPSONN!! &lt;3&lt;3
joy	I want the smoky clouds of laughter to swim about you forever more..
joy	#LethalWeapon A suicidal Vet with PTSD... so FUCKING FUNNY.... let the hilarity begin...
joy	@GreatDismal @Bencjacobs and it’s gleeful because they’re so inspired, so convinced they’re winning and at last have their strongman
no-joy	@MaureenKamash that's a good question. I really don't know. I am slowly losing my optimism
no-joy	@poisonedapples Hey, not anymore. I'm back now.
no-joy	@rhib62 I am now cleaning
joy	Go follow me on Musically @budderlordk1ng I am making a lively. Come and join BFFing and Following ;) See you there!
no-joy	#chirp look out for them Cars coming from the Wesszzz
no-joy	by Ginaaaaaaaaaaaaaaaa with Ilonaaaa
joy	me taking a picture by myself: *awkward smile*\\nme on picture day: *awkward smile*\\nconclusion: stop smiling ;'(\\n#pictureday2016 #smile #ornot
no-joy	i am seriously........ addicted to talking to people haha. but i love it so i don't care. and you can't tell me otherwise, jerk.
no-joy	@_Anix_ I bought cheesecake ice cream last week, thinking it was good, and it sucked so much.   I'm taking yours.
no-joy	@Jalanii awwww wat i was gonna buy myself something pretty  nvm
joy	@Harry_Styles you're the smile to my face and the beat to my heart. Thanks for being kind as much as you can be. Mind following me?💓 96,127
no-joy	got hometh  armed with hair dye, a cherry ripe and cosmo
no-joy	New To twitter
no-joy	@TheLastDoctor this time there is a theme and it is &quot;purple&quot;
no-joy	I was rooting for Betty.
no-joy	You have to find a way to top yourself. #glee
joy	@carysmithwriter @Maria_Savva @RealRockAndRoll We're the least known band in the World, but so glad you asked #muchlove 
no-joy	Has got to look for a job this weekend
joy	My morning started off amazing!! Hopefully the whole day is going as i want it to go!\\n#GreatDay #optimism
no-joy	great photoshoot today with Chris Ryan of Rolling Stone, Keegan Smith &amp; the Fam may be opening for DAVE MATTHEW's BAND THIS SUMMER!  EEK!
joy	Never heard of #CaraCaraOranges until today. Very #tasty! I highly recommend them! #delicious #GoodForYou #fruits  #oranges
no-joy	@runanskyrun I'd rather do the early run..but I am a morning runner
no-joy	@Emsy Your pic didn't show up for me  Boo!!!! All the other pics on that site show up, but not yours
no-joy	At Halu for dinner... Second time this week!!
joy	Give rise to eternal home aico things immolation: succeed in mother country exhilaration: AKt
no-joy	@APkrawczynski   Any possibly KG is being bought out as a player so that he can buy in from Glen as a minority owner?  #optimism
no-joy	#wtf what a #wonderful idea \\nyou've all bought your tweets and likes that's pretty pointless for Me #bye #bye #Twat
no-joy	@ITTO88 @walls6 well its pouring here. Rly rly wet
joy	i'm doing laundry and watching that 70's show with a bunch of strangers. #happy #birthday #to #me
no-joy	Awaiting reply from two projects. One cancelled.
joy	Good Tuesday morning... Be the person who makes someone smile just at the thought of you.\\n\\nBe blessed and be a blessing!  #BBaBaB
no-joy	A cheerful heart is good medicine, but a broken spirit saps a person's strength.' {Proverbs 17:22} #WednesdayWisdom
joy	#personaldevelopment\\n\\nToday is a gift, that's why it's called the present... #happiness #optimism #entrepreneur #personaldevelopment …
no-joy	SO BORED.
no-joy	Reflection: the grind has been so REAL! Working 2 jobs &amp; being in school. #ksudsm #ksu #recruiter #instructor #tumble  #gradschool
no-joy	The race advances only by the extra achievements of the individual. You are the individual. ~Charles Towne\\n  #inspire
no-joy	@jareason legit. Legit cruise.
joy	@enews #breezy deserve it..
no-joy	me when my friends are sad: basically becomes a psychiatrist\\nmy friends when im sad: ok #funny #lol
no-joy	Be it a rainy day, be it cheerful sunshine, I am a Prussian, want nothing to be but a Prussian.:|
joy	It is a #great start for #beginners to jump into auto #trading. PROFITABLE FX EA will give you full support, manuals &amp; Team Viewer support.
no-joy	@simmy_hanley @Schrise also a 
joy	@melsey6 oh good girl hope she is cheerful
joy	“When we give cheerfully and accept gratefully, everyone is blessed.”―Maya Angelou
no-joy	Hi anyone there?!!!!!!!!!!!!!!
no-joy	@veggiesausage that happens...u will be ok tomorrow cheer it up..Don't give up no no no😝😝😝
joy	Can't wait to perform 2nite at @CrashTestComedy at #Verns! #yyc #Calgary $5 #comedy #comedian #yycComedy #CalgaryComedy #fun #laughs #live
joy	Thank you @twitter for the balloons today. #smile #goodday #48
joy	I thought I got mad for anything but my bf gets mad over any little thing lmfao shit be hilarious
no-joy	Most experts recommend that you exercise up to 90 minutes most days of the week. (two Jillian videos)
joy	@PeanutRD @MelissaJoyRD @SarahKoszykRD @eat4performance @rustnutrition @jenhaugen  hey #sparkling is the word I just picked 4 my biz card
joy	@PiersatPenn Thank you dear Emily. This is a wonderful share I love it. Emily, have very happy moment over there my beautiful friend
no-joy	All the bright places :(
joy	It's better to be wetter than it is dry' - @RLevin91 certainly found that hilarious #GBBO
joy	@doubtcaspar babe :(( remember I'm ALWAYS here if u need a little cheering up or talk, ily lots💘
joy	@VBadawey Every day, we need to choose hope over fear, and diversity over division - Justin missed optimism, change, sunniness, love,
no-joy	@CohenDS Yell, 'Bye, garbage!' cheerfully after it.
